"bigram","rep_n","dem_n","rep_not","dem_not","ps_pvalue","compare","which","sig","app_ratio","R_ratio","D_ratio"
"support development",12,32,478106,834933,0.269928877107225,-1.32265530593676e-05,"D",0,-1.32265530593676e-05,0.00250984066694833,0.00383249597288509
"support economic",2,21,478116,834944,0.0109038763736045,-2.09676870438112e-05,"D",1,-2.09676870438112e-05,0.000418306777824721,0.00251507548220584
"support effort",64,139,478054,834826,0.169579537489044,-3.26158749182854e-05,"D",0,-3.26158749182854e-05,0.0133858168903911,0.0166474043822196
"support family",34,94,478084,834871,0.0261432344529867,-4.1467416973297e-05,"D",1,-4.1467416973297e-05,0.00711121522302026,0.01125795692035
"support federal",14,32,478104,834933,0.490645766455326,-9.04348528112043e-06,"D",0,-9.04348528112043e-06,0.00292814744477305,0.00383249597288509
"support funding",4,109,478114,834856,7.80369400063769e-13,-0.000122178258519904,"D",1,-0.000122178258519904,0.000836613555649442,0.0130544394076398
"support goal",31,63,478087,834902,0.558823300825804,-1.06147139033435e-05,"D",0,-1.06147139033435e-05,0.00648375505628318,0.00754522644661752
"support growth",0,38,478118,834927,6.91736044456542e-06,-4.55108896780105e-05,"D",1,-4.55108896780105e-05,0,0.00455108896780105
"support home",5,74,478113,834891,5.32763332833654e-08,-7.81687999273497e-05,"D",1,-7.81687999273497e-05,0.0010457669445618,0.00886264693729677
"support house",27,17,478091,834948,0.00102677651449541,3.61112801503853e-05,"R",1,3.61112801503853e-05,0.00564714150063373,0.0020360134855952
"support idea",22,14,478096,834951,0.00365291203723516,2.9246575679347e-05,"R",1,2.9246575679347e-05,0.00460137455607193,0.00167671698813723
"support include",7,29,478111,834936,0.0520694737398585,-2.00912575304059e-05,"D",0,-2.00912575304059e-05,0.00146407372238652,0.00347319947542711
"support job",22,54,478096,834911,0.217494115761297,-1.86596239817166e-05,"D",0,-1.86596239817166e-05,0.00460137455607193,0.00646733695424359
"support legislation",114,192,478004,834773,0.804827597089889,8.48510498698557e-06,"R",0,8.48510498698557e-06,0.0238434863360091,0.0229949758373105
"support local",24,50,478094,834915,0.554758260321426,-9.68593623736302e-06,"D",0,-9.68593623736302e-06,0.00501968133389665,0.00598827495763295
"support measure",11,32,478107,834933,0.187667626895842,-1.53180869484913e-05,"D",0,-1.53180869484913e-05,0.00230068727803597,0.00383249597288509
"support military",22,30,478096,834935,0.459616648541115,1.00840958149216e-05,"R",0,1.00840958149216e-05,0.00460137455607193,0.00359296497457977
"support million",11,25,478107,834940,0.577484249777312,-6.93450200780512e-06,"D",0,-6.93450200780512e-06,0.00230068727803597,0.00299413747881648
"support mission",28,20,478090,834945,0.00264368972796907,3.46098490649291e-05,"R",1,3.46098490649291e-05,0.0058562948895461,0.00239530998305318
"support national",34,64,478084,834901,0.803755476832821,-5.53776722749924e-06,"D",0,-5.53776722749924e-06,0.00711121522302026,0.00766499194577018
"support nomination",64,121,478054,834844,0.661880921373901,-1.10580850708068e-05,"D",0,-1.10580850708068e-05,0.0133858168903911,0.0144916253974718
"support operation",58,87,478060,834878,0.416973297328382,1.71129813063557e-05,"R",0,1.71129813063557e-05,0.0121308965569169,0.0104195984262813
"support organization",8,25,478110,834940,0.203383248958384,-1.32091036751759e-05,"D",0,-1.32091036751759e-05,0.00167322711129888,0.00299413747881648
"support past",5,27,478113,834938,0.0238166244074461,-2.18790153255999e-05,"D",1,-2.18790153255999e-05,0.0010457669445618,0.0032336684771218
"support people",28,30,478090,834935,0.0816244630063979,2.26332991496632e-05,"R",0,2.26332991496632e-05,0.0058562948895461,0.00359296497457977
"support plan",16,30,478102,834935,0.939069718835449,-2.46510751982004e-06,"D",0,-2.46510751982004e-06,0.00334645422259777,0.00359296497457977
"support policy",21,17,478097,834948,0.0246718633091834,2.35620768156437e-05,"R",1,2.35620768156437e-05,0.00439222116715957,0.0020360134855952
"support president",38,56,478080,834909,0.482950506848926,1.24096082612079e-05,"R",0,1.24096082612079e-05,0.0079478287786697,0.00670686795254891
"support professional",23,8,478095,834957,2.84986174252024e-05,3.85240395176302e-05,"R",1,3.85240395176302e-05,0.00481052794498429,0.000958123993221273
"support program",38,95,478080,834870,0.0735959404430448,-3.42989364083291e-05,"D",0,-3.42989364083291e-05,0.0079478287786697,0.0113777224195026
"support project",12,23,478106,834942,0.931651134126788,-2.44765813562833e-06,"D",0,-2.44765813562833e-06,0.00250984066694833,0.00275460648051116
"support provide",14,51,478104,834914,0.0181165478949842,-3.17989301201257e-05,"D",1,-3.17989301201257e-05,0.00292814744477305,0.00610804045678561
"support provision",12,22,478106,834943,0.999999999994491,-1.25000314410174e-06,"D",0,-1.25000314410174e-06,0.00250984066694833,0.0026348409813585
"support repeal",27,18,478091,834947,0.00172678373967285,3.49136251588587e-05,"R",1,3.49136251588587e-05,0.00564714150063373,0.00215577898474786
"support republican",33,78,478085,834887,0.172408047547651,-2.43964709979951e-05,"D",0,-2.43964709979951e-05,0.0069020618341079,0.00934170893390741
"support research",11,23,478107,834942,0.753780982393485,-4.53919202475193e-06,"D",0,-4.53919202475193e-06,0.00230068727803597,0.00275460648051116
"support resolution",32,41,478086,834924,0.23146368508522,1.78252297993652e-05,"R",0,1.78252297993652e-05,0.00669290844519554,0.00491038546525902
"support resource",6,26,478112,834939,0.0583990970411732,-1.85898264449497e-05,"D",0,-1.85898264449497e-05,0.00125492033347416,0.00311390297796914
"support senate",25,47,478093,834918,0.860686497213346,-4.00143737365964e-06,"D",0,-4.00143737365964e-06,0.00522883472280901,0.00562897846017498
"support senator",48,81,478070,834884,0.922930016872188,3.38357236427919e-06,"R",0,3.38357236427919e-06,0.0100393626677933,0.00970100543136539
"support service",26,133,478092,834832,2.28398961407121e-07,-0.000104908232755823,"D",1,-0.000104908232755823,0.00543798811172137,0.0159288113873037
"support support",15,52,478103,834913,0.0239027286941212,-3.09050512225286e-05,"D",1,-3.09050512225286e-05,0.00313730083368541,0.00622780595593827
"support system",4,27,478114,834938,0.011290136993944,-2.39705492147235e-05,"D",1,-2.39705492147235e-05,0.000836613555649442,0.0032336684771218
"support time",26,19,478092,834946,0.00474596532079851,3.16244362782085e-05,"R",1,3.16244362782085e-05,0.00543798811172137,0.00227554448390052
"support total",1,22,478117,834943,0.00289090783138105,-2.42568759244614e-05,"D",1,-2.42568759244614e-05,0.000209153388912361,0.0026348409813585
"support training",2,33,478116,834932,0.000319886713155864,-3.53395469421303e-05,"D",1,-3.53395469421303e-05,0.000418306777824721,0.00395226147203775
"support transfer",2,30,478116,834935,0.000773162634343702,-3.17465819675505e-05,"D",1,-3.17465819675505e-05,0.000418306777824721,0.00359296497457977
"support troop",11,21,478107,834944,0.955526863122002,-2.14388204169875e-06,"D",0,-2.14388204169875e-06,0.00230068727803597,0.00251507548220584
"support united",17,39,478101,834926,0.422097833751913,-1.11524685544358e-05,"D",0,-1.11524685544358e-05,0.00355560761151013,0.0046708544669537
"support verdate",6,23,478112,834942,0.117204533922778,-1.499686147037e-05,"D",0,-1.499686147037e-05,0.00125492033347416,0.00275460648051116
"support veteran",14,24,478104,834941,0.99999999999293,5.37754651092293e-07,"R",0,5.37754651092293e-07,0.00292814744477305,0.00287437197966382
"support woman",19,37,478099,834928,0.804638257805153,-4.57409079313536e-06,"D",0,-4.57409079313536e-06,0.00397391438933485,0.00443132346864839
"supportive housing",6,34,478112,834931,0.00804744437816083,-2.81710663771625e-05,"D",1,-2.81710663771625e-05,0.00125492033347416,0.00407202697119041
"supportive service",3,22,478115,834943,0.0198667003465699,-2.00738081462142e-05,"D",1,-2.00738081462142e-05,0.000627460166737082,0.0026348409813585
"supra lie",416,507,477702,834458,5.49333943684442e-08,0.000262867017171438,"R",1,0.000262867017171438,0.087007809787542,0.0607211080703982
"supra request",24,33,478094,834932,0.449836417830669,1.0674198618589e-05,"R",0,1.0674198618589e-05,0.00501968133389665,0.00395226147203775
"supra sa",89,58,478029,834907,2.03153732708464e-09,0.000116682526623459,"R",1,0.000116682526623459,0.0186146516132001,0.00694639895085423
"supreme court",489,476,477629,834489,4.42920180156815e-20,0.000452676295814786,"R",1,0.000452676295814786,0.102276007178144,0.0570083775966657
"surety bond",1,24,478117,834941,0.00157688007794888,-2.66521859075146e-05,"D",1,-2.66521859075146e-05,0.000209153388912361,0.00287437197966382
"surface mining",7,21,478111,834944,0.289787675641653,-1.05100175981932e-05,"D",0,-1.05100175981932e-05,0.00146407372238652,0.00251507548220584
"surface transportation",47,97,478071,834868,0.392893871066775,-1.78704413892699e-05,"D",0,-1.78704413892699e-05,0.00983020927888095,0.0116172534178079
"surgical center",2,31,478116,834934,0.00057610043899151,-3.29442369590771e-05,"D",1,-3.29442369590771e-05,0.000418306777824721,0.00371273047373243
"surround community",23,25,478095,834940,0.13192838976572,1.81639046616782e-05,"R",0,1.81639046616782e-05,0.00481052794498429,0.00299413747881648
"surveillance act",69,117,478049,834848,0.906113757318065,4.19020434091764e-06,"R",0,4.19020434091764e-06,0.0144315838349529,0.0140125634008611
"survival rate",6,23,478112,834942,0.117204533922778,-1.499686147037e-05,"D",0,-1.499686147037e-05,0.00125492033347416,0.00275460648051116
"survive spouse",5,22,478113,834943,0.0832211919966864,-1.5890740367967e-05,"D",0,-1.5890740367967e-05,0.0010457669445618,0.0026348409813585
"survive wife",31,42,478087,834923,0.340410982375006,1.45360409187149e-05,"R",0,1.45360409187149e-05,0.00648375505628318,0.00503015096441168
"survivor benefit",8,29,478110,834936,0.0893431119486992,-1.79997236412823e-05,"D",0,-1.79997236412823e-05,0.00167322711129888,0.00347319947542711
"susan carney",4,23,478114,834942,0.0329862173473181,-1.91799292486172e-05,"D",1,-1.91799292486172e-05,0.000836613555649442,0.00275460648051116
"suspected terrorist",16,53,478102,834912,0.0309494505967393,-3.00111723249316e-05,"D",1,-3.00111723249316e-05,0.00334645422259777,0.00634757145509093
"suspend rule",77,41,478041,834924,1.40037011023836e-10,0.000111944254809927,"R",1,0.000111944254809927,0.0161048109462518,0.00491038546525902
"suspension debarment",22,3,478096,834962,2.56639750900304e-07,4.24207805861395e-05,"R",1,4.24207805861395e-05,0.00460137455607193,0.000359296497457977
"suspicious activity",15,22,478103,834943,0.725517370191873,5.02459852326908e-06,"R",0,5.02459852326908e-06,0.00313730083368541,0.0026348409813585
"sustainable fishery",58,96,478060,834869,0.811278465868591,6.33408638261639e-06,"R",0,6.33408638261639e-06,0.0121308965569169,0.0114974879186553
"suu kyi",7,31,478111,834934,0.0326578705389182,-2.24865675134591e-05,"D",1,-2.24865675134591e-05,0.00146407372238652,0.00371273047373243
"swipe fee",11,204,478107,834761,2.89400397412375e-21,-0.000221314745491065,"D",1,-0.000221314745491065,0.00230068727803597,0.0244321618271425
"symbol identify",47,88,478071,834877,0.767064004611752,-7.09154646553055e-06,"D",0,-7.09154646553055e-06,0.00983020927888095,0.010539363925434
"syrian people",2,41,478116,834924,3.04759396800097e-05,-4.4920786874343e-05,"D",1,-4.4920786874343e-05,0.000418306777824721,0.00491038546525902
"system america",10,21,478108,834944,0.768749563114753,-4.23541593082235e-06,"D",0,-4.23541593082235e-06,0.00209153388912361,0.00251507548220584
"system american",16,23,478102,834942,0.665441478554187,5.9184774208661e-06,"R",0,5.9184774208661e-06,0.00334645422259777,0.00275460648051116
"system amount",5,21,478113,834944,0.10590273346188,-1.46930853764404e-05,"D",0,-1.46930853764404e-05,0.0010457669445618,0.00251507548220584
"system bill",10,37,478108,834928,0.0449772007270388,-2.33978957952478e-05,"D",1,-2.33978957952478e-05,0.00209153388912361,0.00443132346864839
"system cost",12,31,478106,834934,0.3170297625864,-1.20288980678411e-05,"D",0,-1.20288980678411e-05,0.00250984066694833,0.00371273047373243
"system country",17,24,478101,834941,0.610093539495767,6.81235631846311e-06,"R",0,6.81235631846311e-06,0.00355560761151013,0.00287437197966382
"system design",12,26,478106,834939,0.652288713408462,-6.0406231102081e-06,"D",0,-6.0406231102081e-06,0.00250984066694833,0.00311390297796914
"system development",2,37,478116,834928,9.8685515776274e-05,-4.01301669082367e-05,"D",1,-4.01301669082367e-05,0.000418306777824721,0.00443132346864839
"system engineering",2,23,478116,834942,0.00606026215006505,-2.33629970268644e-05,"D",1,-2.33629970268644e-05,0.000418306777824721,0.00275460648051116
"system ensure",11,25,478107,834940,0.577484249777312,-6.93450200780512e-06,"D",0,-6.93450200780512e-06,0.00230068727803597,0.00299413747881648
"system equipment",3,40,478115,834925,0.000116702999715369,-4.16315979936928e-05,"D",1,-4.16315979936928e-05,0.000627460166737082,0.00479061996610636
"system federal",14,26,478104,834939,0.983025950768471,-1.85755533196089e-06,"D",0,-1.85755533196089e-06,0.00292814744477305,0.00311390297796914
"system government",27,23,478091,834942,0.0147807851508389,2.89253502012258e-05,"R",1,2.89253502012258e-05,0.00564714150063373,0.00275460648051116
"system improve",38,62,478080,834903,0.821087388148881,5.22367831204836e-06,"R",0,5.22367831204836e-06,0.0079478287786697,0.00742546094746486
"system include",31,63,478087,834902,0.558823300825804,-1.06147139033435e-05,"D",0,-1.06147139033435e-05,0.00648375505628318,0.00754522644661752
"system national",10,21,478108,834944,0.768749563114753,-4.23541593082235e-06,"D",0,-4.23541593082235e-06,0.00209153388912361,0.00251507548220584
"system preference",29,42,478089,834923,0.513748159648597,1.03529731404677e-05,"R",0,1.03529731404677e-05,0.00606544827845846,0.00503015096441168
"system preservation",0,30,478118,834935,7.6521874948383e-05,-3.59296497457977e-05,"D",1,-3.59296497457977e-05,0,0.00359296497457977
"system program",20,86,478098,834879,0.000259178636863022,-6.11676514888147e-05,"D",1,-6.11676514888147e-05,0.00418306777824721,0.0102998329271287
"system protection",12,26,478106,834939,0.652288713408462,-6.0406231102081e-06,"D",0,-6.0406231102081e-06,0.00250984066694833,0.00311390297796914
"system provide",34,70,478084,834895,0.492431483701965,-1.27236971766588e-05,"D",0,-1.27236971766588e-05,0.00711121522302026,0.00838358494068614
"system purpose",12,29,478106,834936,0.430503113627404,-9.63358808478788e-06,"D",0,-9.63358808478788e-06,0.00250984066694833,0.00347319947542711
"system reauthorize",35,46,478083,834919,0.247650432761507,1.8111556509103e-05,"R",0,1.8111556509103e-05,0.00732036861193262,0.00550921296102232
"system reform",4,35,478114,834930,0.00124558839201252,-3.35517891469363e-05,"D",1,-3.35517891469363e-05,0.000836613555649442,0.00419179247034307
"system require",11,23,478107,834942,0.753780982393485,-4.53919202475193e-06,"D",0,-4.53919202475193e-06,0.00230068727803597,0.00275460648051116
"system sec",1,21,478117,834944,0.00391755157548851,-2.30592209329348e-05,"D",1,-2.30592209329348e-05,0.000209153388912361,0.00251507548220584
"system support",7,54,478111,834911,9.05627499301003e-05,-5.00326323185707e-05,"D",1,-5.00326323185707e-05,0.00146407372238652,0.00646733695424359
"system system",13,93,478105,834872,4.06152842951213e-07,-8.41919736533661e-05,"D",1,-8.41919736533661e-05,0.00271899405586069,0.0111381914211973
"system time",13,21,478105,834944,0.965894604175231,2.03918573654846e-06,"R",0,2.03918573654846e-06,0.00271899405586069,0.00251507548220584
"system united",15,34,478103,834931,0.486886738432746,-9.34726137505001e-06,"D",0,-9.34726137505001e-06,0.00313730083368541,0.00407202697119041
"taa benefit",26,9,478092,834956,7.4306194510965e-06,4.36009861934744e-05,"R",1,4.36009861934744e-05,0.00543798811172137,0.00107788949237393
"taa program",55,22,478063,834943,3.66877780331487e-10,8.86859540882133e-05,"R",1,8.86859540882133e-05,0.0115034363901798,0.0026348409813585
"table agree",22,22,478096,834943,0.0860622812666874,1.96653357471343e-05,"R",0,1.96653357471343e-05,0.00460137455607193,0.0026348409813585
"table content",40,112,478078,834853,0.0123259018341101,-5.0476003486034e-05,"D",1,-5.0476003486034e-05,0.00836613555649442,0.0134137359050978
"table follow",408,570,477710,834395,0.000634377485399371,0.000170682481592274,"R",1,0.000170682481592274,0.0853345826762431,0.0682663345170157
"table intervene",5,257,478113,834708,7.95951036535245e-31,-0.000297339663376716,"D",1,-0.000297339663376716,0.0010457669445618,0.0307797332822334
"table intervening",0,27,478118,834938,0.000189906534439975,-3.2336684771218e-05,"D",1,-3.2336684771218e-05,0,0.0032336684771218
"table motion",25,33,478093,834932,0.35617908236638,1.27657325077126e-05,"R",0,1.27657325077126e-05,0.00522883472280901,0.00395226147203775
